transaction_id,timestamp,customer_id,type,amount,merchant,is_fraud
T00001632,2023-03-10 00:00:00,C03900,Withdrawal,2015.7,Restaurant,0
T00001633,2023-03-10 01:00:00,C01955,Withdrawal,3244.62,Online Retail,0
T00001634,2023-03-10 02:00:00,C04810,Purchase,4781.06,Restaurant,0
T00001635,2023-03-10 03:00:00,C03725,Purchase,594.01,Amazon,0
T00001636,2023-03-10 04:00:00,C03068,Deposit,4916.02,Online Retail,0
T00001637,2023-03-10 05:00:00,C00868,Payment,1146.07,Grocery Store,0
T00001638,2023-03-10 06:00:00,C00842,Withdrawal,3178.79,Walmart,0
T00001639,2023-03-10 07:00:00,C00072,Deposit,2605.29,Grocery Store,0
T00001640,2023-03-10 08:00:00,C01224,Deposit,4035.14,Walmart,0
T00001641,2023-03-10 09:00:00,C03628,Purchase,620.17,Grocery Store,0
T00001642,2023-03-10 10:00:00,C04794,Purchase,3927.22,Restaurant,0
T00001643,2023-03-10 11:00:00,C00633,Transfer,987.97,Gas Station,0
T00001644,2023-03-10 12:00:00,C04287,Withdrawal,2323.36,Online Retail,0
T00001645,2023-03-10 13:00:00,C00783,Transfer,531.96,Grocery Store,0
T00001646,2023-03-10 14:00:00,C02892,Withdrawal,4349.7,Amazon,0
T00001647,2023-03-10 15:00:00,C03458,Purchase,1392.47,Online Retail,0
T00001648,2023-03-10 16:00:00,C00759,Transfer,1551.93,Grocery Store,0
T00001649,2023-03-10 17:00:00,C01665,Withdrawal,490.69,Restaurant,0
T00001650,2023-03-10 18:00:00,C03785,Deposit,256.13,Restaurant,0
T00001651,2023-03-10 19:00:00,C04760,Withdrawal,4303.67,Restaurant,0
T00001652,2023-03-10 20:00:00,C02039,Purchase,1893.72,Amazon,0
T00001653,2023-03-10 21:00:00,C01936,Withdrawal,3518.88,Online Retail,0
T00001654,2023-03-10 22:00:00,C03522,Payment,2054.05,Amazon,0
T00001655,2023-03-10 23:00:00,C03755,Withdrawal,357.38,Restaurant,0
T00001656,2023-03-11 00:00:00,C03593,Withdrawal,3173.25,Grocery Store,0
T00001657,2023-03-11 01:00:00,C02427,Transfer,4736.16,Amazon,0
T00001658,2023-03-11 02:00:00,C04474,Withdrawal,235.95,Walmart,0
T00001659,2023-03-11 03:00:00,C02812,Withdrawal,463.65,Gas Station,0
T00001660,2023-03-11 04:00:00,C04778,Deposit,1307.04,Amazon,0
T00001661,2023-03-11 05:00:00,C00273,Payment,4332.83,Gas Station,0
T00001662,2023-03-11 06:00:00,C04306,Withdrawal,135.47,Grocery Store,0
T00001663,2023-03-11 07:00:00,C00923,Transfer,3808.11,Restaurant,0
T00001664,2023-03-11 08:00:00,C00577,Deposit,1846.47,Walmart,0
T00001665,2023-03-11 09:00:00,C00255,Deposit,1460.61,Restaurant,0
T00001666,2023-03-11 10:00:00,C04384,Withdrawal,788.63,Restaurant,0
T00001667,2023-03-11 11:00:00,C01265,Deposit,711.97,Online Retail,0
T00001668,2023-03-11 12:00:00,C01382,Purchase,2056.46,Online Retail,0
T00001669,2023-03-11 13:00:00,C03080,Withdrawal,737.66,Amazon,0
T00001670,2023-03-11 14:00:00,C00112,Purchase,4420.6,Amazon,0
T00001671,2023-03-11 15:00:00,C00757,Payment,3157.05,Walmart,0
T00001672,2023-03-11 16:00:00,C03663,Purchase,3032.61,Amazon,0
T00001673,2023-03-11 17:00:00,C02461,Withdrawal,4630.49,Grocery Store,0
T00001674,2023-03-11 18:00:00,C04886,Transfer,7.97,Restaurant,0
T00001675,2023-03-11 19:00:00,C00838,Purchase,2449.97,Restaurant,0
T00001676,2023-03-11 20:00:00,C04256,Payment,1344.83,Gas Station,0
T00001677,2023-03-11 21:00:00,C02086,Deposit,2003.25,Amazon,0
T00001678,2023-03-11 22:00:00,C01574,Withdrawal,3980.06,Amazon,0
T00001679,2023-03-11 23:00:00,C00220,Transfer,311.23,Restaurant,0
T00001680,2023-03-12 00:00:00,C03916,Payment,874.11,Grocery Store,0
T00001681,2023-03-12 01:00:00,C01237,Transfer,1010.49,Restaurant,0
T00001682,2023-03-12 02:00:00,C04869,Payment,486.56,Amazon,0
T00001683,2023-03-12 03:00:00,C00656,Withdrawal,908.08,Online Retail,0
T00001684,2023-03-12 04:00:00,C03495,Payment,4081.42,Walmart,0
T00001685,2023-03-12 05:00:00,C01530,Withdrawal,53.06,Walmart,0
T00001686,2023-03-12 06:00:00,C01167,Withdrawal,2881.12,Walmart,0
T00001687,2023-03-12 07:00:00,C04791,Transfer,72.56,Gas Station,0
T00001688,2023-03-12 08:00:00,C03181,Withdrawal,544.0,Gas Station,0
T00001689,2023-03-12 09:00:00,C04985,Payment,400.61,Amazon,0
T00001690,2023-03-12 10:00:00,C02039,Transfer,4326.92,Online Retail,0
T00001691,2023-03-12 11:00:00,C02849,Transfer,676.81,Online Retail,0
T00001692,2023-03-12 12:00:00,C04503,Deposit,416.88,Amazon,0
T00001693,2023-03-12 13:00:00,C04275,Purchase,4900.96,Grocery Store,0
T00001694,2023-03-12 14:00:00,C01810,Transfer,327.45,Walmart,0
T00001695,2023-03-12 15:00:00,C03759,Withdrawal,2002.36,Restaurant,0
T00001696,2023-03-12 16:00:00,C01676,Purchase,1720.03,Restaurant,0
T00001697,2023-03-12 17:00:00,C02835,Transfer,1669.35,Gas Station,0
T00001698,2023-03-12 18:00:00,C00619,Payment,1833.17,Grocery Store,0
T00001699,2023-03-12 19:00:00,C03000,Payment,4842.36,Online Retail,0
T00001700,2023-03-12 20:00:00,C02179,Purchase,3170.15,Restaurant,0
T00001701,2023-03-12 21:00:00,C01029,Payment,508.41,Online Retail,0
T00001702,2023-03-12 22:00:00,C02268,Withdrawal,6.23,Grocery Store,0
T00001703,2023-03-12 23:00:00,C03311,Transfer,1611.36,Amazon,0
T00001704,2023-03-13 00:00:00,C03793,Payment,3561.43,Gas Station,0
T00001705,2023-03-13 01:00:00,C01054,Transfer,1397.57,Online Retail,0
T00001706,2023-03-13 02:00:00,C04480,Payment,2660.75,Amazon,0
T00001707,2023-03-13 03:00:00,C02680,Withdrawal,2741.16,Amazon,0
T00001708,2023-03-13 04:00:00,C04160,Transfer,3784.72,Grocery Store,0
T00001709,2023-03-13 05:00:00,C01604,Deposit,2591.06,Amazon,0
T00001710,2023-03-13 06:00:00,C00919,Withdrawal,1164.05,Restaurant,0
T00001711,2023-03-13 07:00:00,C02821,Transfer,3218.66,Restaurant,0
T00001712,2023-03-13 08:00:00,C01769,Payment,1349.35,Amazon,0
T00001713,2023-03-13 09:00:00,C00045,Withdrawal,1756.62,Walmart,0
T00001714,2023-03-13 10:00:00,C03121,Transfer,660.15,Online Retail,0
T00001715,2023-03-13 11:00:00,C01526,Withdrawal,2519.08,Online Retail,0
T00001716,2023-03-13 12:00:00,C02205,Payment,1793.25,Walmart,0
T00001717,2023-03-13 13:00:00,C04742,Purchase,4959.43,Grocery Store,0
T00001718,2023-03-13 14:00:00,C02041,Withdrawal,3645.57,Amazon,0
T00001719,2023-03-13 15:00:00,C00226,Payment,2538.46,Walmart,0
T00001720,2023-03-13 16:00:00,C01457,Transfer,2411.15,Restaurant,0
T00001721,2023-03-13 17:00:00,C02914,Purchase,914.03,Grocery Store,0
T00001722,2023-03-13 18:00:00,C03426,Payment,933.66,Restaurant,0
T00001723,2023-03-13 19:00:00,C01923,Deposit,959.08,Online Retail,0
T00001724,2023-03-13 20:00:00,C03206,Deposit,2384.55,Walmart,0
T00001725,2023-03-13 21:00:00,C02738,Purchase,345.83,Online Retail,0
T00001726,2023-03-13 22:00:00,C01265,Withdrawal,4477.69,Restaurant,0
T00001727,2023-03-13 23:00:00,C03662,Transfer,22.4,Amazon,0
T00001728,2023-03-14 00:00:00,C02199,Transfer,2592.5,Grocery Store,0
T00001729,2023-03-14 01:00:00,C03797,Payment,4419.29,Walmart,0
T00001730,2023-03-14 02:00:00,C02277,Withdrawal,3712.32,Grocery Store,0
T00001731,2023-03-14 03:00:00,C02242,Purchase,2444.3,Restaurant,0
T00001732,2023-03-14 04:00:00,C00130,Deposit,618.54,Grocery Store,0
T00001733,2023-03-14 05:00:00,C04788,Transfer,922.84,Walmart,0
T00001734,2023-03-14 06:00:00,C03311,Withdrawal,377.93,Walmart,0
T00001735,2023-03-14 07:00:00,C00119,Payment,2907.61,Restaurant,0
T00001736,2023-03-14 08:00:00,C01821,Transfer,2895.34,Online Retail,0
T00001737,2023-03-14 09:00:00,C02836,Transfer,3082.54,Restaurant,0
T00001738,2023-03-14 10:00:00,C03050,Transfer,2434.85,Gas Station,0
T00001739,2023-03-14 11:00:00,C03596,Withdrawal,1948.49,Online Retail,0
T00001740,2023-03-14 12:00:00,C00040,Deposit,290.02,Gas Station,0
T00001741,2023-03-14 13:00:00,C01231,Transfer,24.96,Restaurant,0
T00001742,2023-03-14 14:00:00,C02704,Payment,3183.69,Amazon,0
T00001743,2023-03-14 15:00:00,C00345,Purchase,858.18,Gas Station,0
T00001744,2023-03-14 16:00:00,C00788,Payment,4230.8,Amazon,0
T00001745,2023-03-14 17:00:00,C03680,Purchase,2206.4,Walmart,0
T00001746,2023-03-14 18:00:00,C04967,Deposit,4617.53,Online Retail,0
T00001747,2023-03-14 19:00:00,C02331,Purchase,503.67,Grocery Store,0
T00001748,2023-03-14 20:00:00,C02706,Purchase,3815.4,Gas Station,0
T00001749,2023-03-14 21:00:00,C02194,Transfer,4320.76,Online Retail,0
T00001750,2023-03-14 22:00:00,C02102,Transfer,640.27,Walmart,0
T00001751,2023-03-14 23:00:00,C00509,Purchase,171.23,Amazon,0
T00001752,2023-03-15 00:00:00,C00355,Payment,2065.75,Gas Station,0
T00001753,2023-03-15 01:00:00,C03576,Payment,1684.18,Amazon,0
T00001754,2023-03-15 02:00:00,C00003,Withdrawal,525.02,Online Retail,0
T00001755,2023-03-15 03:00:00,C03898,Withdrawal,1891.9,Restaurant,0
T00001756,2023-03-15 04:00:00,C04593,Transfer,3641.74,Online Retail,0
T00001757,2023-03-15 05:00:00,C01628,Withdrawal,3472.97,Online Retail,0
T00001758,2023-03-15 06:00:00,C01897,Transfer,3893.3,Amazon,0
T00001759,2023-03-15 07:00:00,C02562,Payment,1703.21,Walmart,0
T00001760,2023-03-15 08:00:00,C04983,Transfer,3843.55,Online Retail,0
T00001761,2023-03-15 09:00:00,C04878,Withdrawal,514.51,Restaurant,0
T00001762,2023-03-15 10:00:00,C01867,Payment,76.33,Walmart,0
T00001763,2023-03-15 11:00:00,C01941,Deposit,1093.09,Gas Station,0
T00001764,2023-03-15 12:00:00,C00317,Purchase,1861.05,Gas Station,0
T00001765,2023-03-15 13:00:00,C04584,Withdrawal,1235.29,Amazon,0
T00001766,2023-03-15 14:00:00,C01411,Purchase,1276.36,Grocery Store,0
T00001767,2023-03-15 15:00:00,C02990,Withdrawal,3454.49,Amazon,0
T00001768,2023-03-15 16:00:00,C00989,Transfer,1025.69,Grocery Store,0
T00001769,2023-03-15 17:00:00,C03586,Deposit,3896.58,Restaurant,0
T00001770,2023-03-15 18:00:00,C03256,Payment,1836.34,Online Retail,0
T00001771,2023-03-15 19:00:00,C04064,Withdrawal,2782.65,Walmart,0
T00001772,2023-03-15 20:00:00,C03104,Transfer,3484.85,Amazon,0
T00001773,2023-03-15 21:00:00,C03830,Purchase,3016.6,Amazon,0
T00001774,2023-03-15 22:00:00,C04372,Withdrawal,3201.86,Gas Station,0
T00001775,2023-03-15 23:00:00,C03980,Deposit,4696.62,Gas Station,0
T00001776,2023-03-16 00:00:00,C03901,Deposit,4698.66,Walmart,0
T00001777,2023-03-16 01:00:00,C04602,Transfer,303.85,Grocery Store,0
T00001778,2023-03-16 02:00:00,C04592,Withdrawal,2166.01,Gas Station,0
T00001779,2023-03-16 03:00:00,C04119,Payment,4362.58,Amazon,0
T00001780,2023-03-16 04:00:00,C00292,Payment,4509.63,Online Retail,0
T00001781,2023-03-16 05:00:00,C00508,Purchase,1280.95,Restaurant,0
T00001782,2023-03-16 06:00:00,C04614,Transfer,1987.3,Restaurant,0
T00001783,2023-03-16 07:00:00,C00017,Withdrawal,481.47,Grocery Store,0
T00001784,2023-03-16 08:00:00,C01227,Payment,4860.0,Gas Station,0
T00001785,2023-03-16 09:00:00,C03512,Transfer,3703.69,Amazon,0
T00001786,2023-03-16 10:00:00,C04817,Payment,4948.82,Walmart,0
T00001787,2023-03-16 11:00:00,C03223,Payment,2931.37,Grocery Store,0
T00001788,2023-03-16 12:00:00,C00358,Payment,4647.26,Amazon,0
T00001789,2023-03-16 13:00:00,C01113,Purchase,1440.15,Gas Station,0
T00001790,2023-03-16 14:00:00,C03790,Deposit,422.57,Walmart,0
T00001791,2023-03-16 15:00:00,C01015,Deposit,4666.68,Gas Station,0
T00001792,2023-03-16 16:00:00,C00150,Purchase,4998.56,Restaurant,0
T00001793,2023-03-16 17:00:00,C03307,Withdrawal,2003.51,Amazon,0
T00001794,2023-03-16 18:00:00,C02916,Withdrawal,689.63,Online Retail,0
T00001795,2023-03-16 19:00:00,C04216,Transfer,3682.75,Gas Station,0
T00001796,2023-03-16 20:00:00,C01931,Purchase,807.85,Restaurant,0
T00001797,2023-03-16 21:00:00,C01417,Purchase,2067.5,Restaurant,0
T00001798,2023-03-16 22:00:00,C02560,Payment,2433.21,Walmart,0
T00001799,2023-03-16 23:00:00,C01450,Purchase,3410.5,Restaurant,0
T00001800,2023-03-17 00:00:00,C01123,Payment,513.71,Grocery Store,0
T00001801,2023-03-17 01:00:00,C04892,Withdrawal,1523.07,Online Retail,0
T00001802,2023-03-17 02:00:00,C02334,Deposit,2052.1,Grocery Store,0
T00001803,2023-03-17 03:00:00,C02875,Transfer,4482.94,Walmart,0
T00001804,2023-03-17 04:00:00,C02155,Withdrawal,3129.55,Walmart,0
T00001805,2023-03-17 05:00:00,C02508,Payment,4415.01,Walmart,0
T00001806,2023-03-17 06:00:00,C01156,Transfer,2092.57,Amazon,0
T00001807,2023-03-17 07:00:00,C01301,Withdrawal,2918.5,Grocery Store,0
T00001808,2023-03-17 08:00:00,C04043,Deposit,2042.69,Walmart,0
T00001809,2023-03-17 09:00:00,C00593,Withdrawal,2432.92,Gas Station,0
T00001810,2023-03-17 10:00:00,C01109,Purchase,4105.52,Grocery Store,0
T00001811,2023-03-17 11:00:00,C03026,Purchase,3968.1,Restaurant,0
T00001812,2023-03-17 12:00:00,C03539,Purchase,2290.68,Gas Station,0
T00001813,2023-03-17 13:00:00,C04314,Transfer,3645.76,Online Retail,0
T00001814,2023-03-17 14:00:00,C01992,Deposit,4328.16,Walmart,0
T00001815,2023-03-17 15:00:00,C02078,Deposit,121.94,Grocery Store,0
T00001816,2023-03-17 16:00:00,C02205,Deposit,1378.29,Walmart,0
T00001817,2023-03-17 17:00:00,C03958,Deposit,639.36,Gas Station,0
T00001818,2023-03-17 18:00:00,C00671,Withdrawal,900.84,Gas Station,0
T00001819,2023-03-17 19:00:00,C02112,Payment,3749.63,Gas Station,0
T00001820,2023-03-17 20:00:00,C04272,Transfer,2462.88,Gas Station,0
T00001821,2023-03-17 21:00:00,C01083,Deposit,3448.22,Amazon,0
T00001822,2023-03-17 22:00:00,C02265,Deposit,3744.87,Restaurant,0
T00001823,2023-03-17 23:00:00,C02864,Transfer,3119.1,Online Retail,0
T00001824,2023-03-18 00:00:00,C02841,Transfer,1298.87,Grocery Store,0
T00001825,2023-03-18 01:00:00,C00092,Deposit,2874.51,Gas Station,0
T00001826,2023-03-18 02:00:00,C00615,Purchase,1033.8,Gas Station,0
T00001827,2023-03-18 03:00:00,C02918,Payment,2352.08,Online Retail,0
T00001828,2023-03-18 04:00:00,C04299,Withdrawal,140.7,Online Retail,0
T00001829,2023-03-18 05:00:00,C01708,Withdrawal,4740.02,Online Retail,0
T00001830,2023-03-18 06:00:00,C01290,Transfer,1992.59,Amazon,0
T00001831,2023-03-18 07:00:00,C00523,Payment,4920.6,Restaurant,0
T00001832,2023-03-18 08:00:00,C01193,Purchase,1976.34,Walmart,0
T00001833,2023-03-18 09:00:00,C04286,Payment,1735.78,Online Retail,0
T00001834,2023-03-18 10:00:00,C03838,Transfer,1676.13,Amazon,0
T00001835,2023-03-18 11:00:00,C02757,Purchase,312.51,Walmart,0
T00001836,2023-03-18 12:00:00,C03657,Transfer,709.1,Amazon,0
T00001837,2023-03-18 13:00:00,C04261,Purchase,254.5,Gas Station,0
T00001838,2023-03-18 14:00:00,C02855,Transfer,2238.17,Grocery Store,0
T00001839,2023-03-18 15:00:00,C00347,Purchase,3414.35,Grocery Store,0
T00001840,2023-03-18 16:00:00,C01311,Transfer,3896.55,Walmart,0
T00001841,2023-03-18 17:00:00,C02187,Purchase,3706.59,Walmart,0
T00001842,2023-03-18 18:00:00,C02264,Payment,4216.35,Walmart,0
T00001843,2023-03-18 19:00:00,C03964,Deposit,1917.22,Grocery Store,0
T00001844,2023-03-18 20:00:00,C04133,Transfer,2507.54,Gas Station,0
T00001845,2023-03-18 21:00:00,C01502,Payment,141.88,Online Retail,0
T00001846,2023-03-18 22:00:00,C04622,Deposit,2652.69,Amazon,0
T00001847,2023-03-18 23:00:00,C03345,Transfer,533.48,Grocery Store,0
T00001848,2023-03-19 00:00:00,C00457,Purchase,4852.59,Restaurant,0
T00001849,2023-03-19 01:00:00,C00202,Withdrawal,1419.26,Gas Station,0
T00001850,2023-03-19 02:00:00,C03806,Transfer,793.48,Gas Station,0
T00001851,2023-03-19 03:00:00,C04550,Purchase,1972.18,Gas Station,0
T00001852,2023-03-19 04:00:00,C00690,Withdrawal,464.13,Gas Station,0
T00001853,2023-03-19 05:00:00,C01221,Withdrawal,547.55,Walmart,0
T00001854,2023-03-19 06:00:00,C03324,Deposit,230.09,Grocery Store,0
T00001855,2023-03-19 07:00:00,C00586,Purchase,3377.76,Walmart,0
T00001856,2023-03-19 08:00:00,C04070,Payment,4038.36,Grocery Store,0
T00001857,2023-03-19 09:00:00,C00112,Deposit,2763.15,Walmart,0
T00001858,2023-03-19 10:00:00,C00718,Payment,4663.44,Gas Station,0
T00001859,2023-03-19 11:00:00,C02540,Payment,869.97,Grocery Store,0
T00001860,2023-03-19 12:00:00,C01504,Withdrawal,1247.72,Online Retail,0
T00001861,2023-03-19 13:00:00,C04447,Transfer,2728.46,Amazon,0
T00001862,2023-03-19 14:00:00,C01408,Transfer,217.55,Online Retail,0
T00001863,2023-03-19 15:00:00,C00983,Deposit,2429.04,Restaurant,0
T00001864,2023-03-19 16:00:00,C00524,Withdrawal,2826.88,Restaurant,0
T00001865,2023-03-19 17:00:00,C02390,Deposit,2101.88,Online Retail,0
T00001866,2023-03-19 18:00:00,C03330,Deposit,178.32,Restaurant,0
T00001867,2023-03-19 19:00:00,C03737,Deposit,2122.48,Gas Station,0
T00001868,2023-03-19 20:00:00,C04662,Withdrawal,1025.99,Online Retail,0
T00001869,2023-03-19 21:00:00,C02851,Payment,2298.2,Restaurant,0
T00001870,2023-03-19 22:00:00,C02359,Deposit,2147.21,Restaurant,0
T00001871,2023-03-19 23:00:00,C02694,Deposit,922.82,Amazon,0
T00001872,2023-03-20 00:00:00,C02123,Transfer,4286.78,Gas Station,0
T00001873,2023-03-20 01:00:00,C02970,Deposit,1399.91,Online Retail,0
T00001874,2023-03-20 02:00:00,C01594,Payment,4097.3,Grocery Store,0
T00001875,2023-03-20 03:00:00,C04897,Withdrawal,2668.64,Grocery Store,0
T00001876,2023-03-20 04:00:00,C01925,Transfer,97.25,Walmart,0
T00001877,2023-03-20 05:00:00,C04216,Purchase,318.41,Walmart,0
T00001878,2023-03-20 06:00:00,C04377,Transfer,676.5,Grocery Store,0
T00001879,2023-03-20 07:00:00,C03611,Transfer,2454.29,Online Retail,0
T00001880,2023-03-20 08:00:00,C02675,Purchase,4210.81,Amazon,0
T00001881,2023-03-20 09:00:00,C01494,Withdrawal,704.49,Grocery Store,0
T00001882,2023-03-20 10:00:00,C01477,Purchase,1415.42,Amazon,0
T00001883,2023-03-20 11:00:00,C02446,Payment,3007.86,Restaurant,0
T00001884,2023-03-20 12:00:00,C04862,Payment,3619.23,Amazon,0
T00001885,2023-03-20 13:00:00,C02698,Payment,3767.58,Online Retail,0
T00001886,2023-03-20 14:00:00,C00556,Payment,4079.05,Amazon,0
T00001887,2023-03-20 15:00:00,C03699,Transfer,2087.08,Amazon,0
T00001888,2023-03-20 16:00:00,C02042,Payment,4525.69,Gas Station,0
T00001889,2023-03-20 17:00:00,C01935,Deposit,1684.98,Online Retail,0
T00001890,2023-03-20 18:00:00,C01441,Withdrawal,1220.18,Gas Station,0
T00001891,2023-03-20 19:00:00,C00334,Purchase,4617.06,Restaurant,0
T00001892,2023-03-20 20:00:00,C04355,Deposit,1715.8,Grocery Store,0
T00001893,2023-03-20 21:00:00,C04300,Purchase,934.97,Gas Station,0
T00001894,2023-03-20 22:00:00,C02986,Payment,844.41,Amazon,0
T00001895,2023-03-20 23:00:00,C04329,Payment,2051.55,Amazon,0
T00001896,2023-03-21 00:00:00,C00949,Payment,4355.52,Grocery Store,0
T00001897,2023-03-21 01:00:00,C04095,Deposit,555.28,Amazon,0
T00001898,2023-03-21 02:00:00,C03305,Purchase,3957.85,Online Retail,0
T00001899,2023-03-21 03:00:00,C03480,Transfer,4322.29,Walmart,0
T00001900,2023-03-21 04:00:00,C04241,Transfer,4792.06,Walmart,0
T00001901,2023-03-21 05:00:00,C01454,Deposit,4379.88,Restaurant,0
T00001902,2023-03-21 06:00:00,C01167,Purchase,4366.53,Amazon,0
T00001903,2023-03-21 07:00:00,C03559,Transfer,402.96,Grocery Store,0
T00001904,2023-03-21 08:00:00,C04144,Withdrawal,2968.29,Amazon,0
T00001905,2023-03-21 09:00:00,C02461,Withdrawal,3206.55,Walmart,0
T00001906,2023-03-21 10:00:00,C03191,Purchase,4843.73,Amazon,0
T00001907,2023-03-21 11:00:00,C00266,Deposit,4042.43,Gas Station,0
T00001908,2023-03-21 12:00:00,C00926,Purchase,3676.66,Walmart,0
T00001909,2023-03-21 13:00:00,C01760,Purchase,3209.31,Walmart,0
T00001910,2023-03-21 14:00:00,C00916,Transfer,4037.78,Amazon,0
T00001911,2023-03-21 15:00:00,C01558,Payment,4984.81,Walmart,0
T00001912,2023-03-21 16:00:00,C02153,Withdrawal,983.58,Restaurant,0
T00001913,2023-03-21 17:00:00,C00867,Purchase,4621.58,Online Retail,0
T00001914,2023-03-21 18:00:00,C01452,Payment,3747.68,Online Retail,0
T00001915,2023-03-21 19:00:00,C02240,Withdrawal,2385.09,Online Retail,0
T00001916,2023-03-21 20:00:00,C02639,Withdrawal,3122.29,Grocery Store,0
T00001917,2023-03-21 21:00:00,C03062,Transfer,660.3,Grocery Store,0
T00001918,2023-03-21 22:00:00,C02418,Transfer,85.11,Gas Station,0
T00001919,2023-03-21 23:00:00,C04658,Deposit,934.52,Gas Station,0
T00001920,2023-03-22 00:00:00,C00947,Transfer,3550.26,Grocery Store,0
T00001921,2023-03-22 01:00:00,C04189,Purchase,3628.43,Walmart,0
T00001922,2023-03-22 02:00:00,C02208,Withdrawal,4951.79,Restaurant,0
T00001923,2023-03-22 03:00:00,C01720,Payment,372.81,Restaurant,0
T00001924,2023-03-22 04:00:00,C03941,Deposit,4872.74,Restaurant,0
T00001925,2023-03-22 05:00:00,C00548,Deposit,3984.91,Amazon,0
T00001926,2023-03-22 06:00:00,C01717,Deposit,3003.55,Restaurant,0
T00001927,2023-03-22 07:00:00,C00540,Withdrawal,4499.45,Online Retail,0
T00001928,2023-03-22 08:00:00,C04903,Purchase,1897.75,Online Retail,0
T00001929,2023-03-22 09:00:00,C03859,Deposit,3174.27,Grocery Store,0
T00001930,2023-03-22 10:00:00,C04801,Transfer,3278.46,Online Retail,0
T00001931,2023-03-22 11:00:00,C01568,Purchase,1863.45,Walmart,0
T00001932,2023-03-22 12:00:00,C04286,Withdrawal,196.25,Online Retail,0
T00001933,2023-03-22 13:00:00,C03144,Deposit,2192.99,Grocery Store,0
T00001934,2023-03-22 14:00:00,C00156,Deposit,4956.77,Grocery Store,0
T00001935,2023-03-22 15:00:00,C04060,Transfer,1172.52,Gas Station,0
T00001936,2023-03-22 16:00:00,C00651,Payment,3226.1,Amazon,0
T00001937,2023-03-22 17:00:00,C00367,Deposit,4244.06,Walmart,0
T00001938,2023-03-22 18:00:00,C04237,Withdrawal,2696.09,Amazon,0
T00001939,2023-03-22 19:00:00,C04396,Transfer,2473.68,Gas Station,0
T00001940,2023-03-22 20:00:00,C00922,Payment,10.8,Amazon,0
T00001941,2023-03-22 21:00:00,C04196,Withdrawal,2866.5,Walmart,0
T00001942,2023-03-22 22:00:00,C00955,Payment,2268.87,Grocery Store,0
T00001943,2023-03-22 23:00:00,C00699,Payment,4898.69,Restaurant,0
T00001944,2023-03-23 00:00:00,C03315,Payment,2292.14,Gas Station,0
T00001945,2023-03-23 01:00:00,C00488,Deposit,4283.7,Amazon,0
T00001946,2023-03-23 02:00:00,C00891,Deposit,2415.78,Grocery Store,0
T00001947,2023-03-23 03:00:00,C03584,Deposit,2853.25,Restaurant,0
T00001948,2023-03-23 04:00:00,C04109,Transfer,1265.77,Grocery Store,0
T00001949,2023-03-23 05:00:00,C03562,Purchase,2132.66,Gas Station,0
T00001950,2023-03-23 06:00:00,C03700,Deposit,4054.63,Online Retail,0
T00001951,2023-03-23 07:00:00,C01747,Deposit,244.68,Restaurant,0
T00001952,2023-03-23 08:00:00,C00272,Deposit,2271.11,Online Retail,0
T00001953,2023-03-23 09:00:00,C01459,Payment,4701.36,Gas Station,0
T00001954,2023-03-23 10:00:00,C01101,Transfer,4463.51,Gas Station,0
T00001955,2023-03-23 11:00:00,C03393,Transfer,1578.83,Amazon,0
T00001956,2023-03-23 12:00:00,C02656,Purchase,1798.16,Amazon,0
T00001957,2023-03-23 13:00:00,C04512,Purchase,4872.79,Amazon,0
